AAL,AAR,5,10:40,11:05,BA8278,D38,00:25,BA
AAL,AAR,17,19:40,20:05,BA8280,D38,00:25,BA
AAL,OSL,2345,17:25,18:25,BA8275,D38,01:00,BA
AAL,OSL,5,07:50,08:50,BA8277,D38,01:00,BA
AAL,OSL,1234,07:15,08:15,BA8273,D38,01:00,BA
AAL,OSL,17,16:50,17:50,BA8279,D38,01:00,BA
AAN,AMM,4,21:25,22:25,RJ615,E75,03:00,RJ
AAR,BMA,12345,16:45,18:05,BA8291,D38,01:20,BA
AAR,BMA,1234,07:15,08:35,BA8289,D38,01:20,BA
AAR,GOT,12345,16:55,17:35,BA8283,J31,00:40,BA
AAR,GOT,1234,07:45,08:25,BA8281,J31,00:40,BA
AAR,OSL,2345,16:50,18:00,BA8271,D38,01:10,BA
AAR,OSL,5,07:05,08:50,BA8277,D38,01:45,BA
AAR,OSL,1234,07:20,08:30,BA8269,D38,01:10,BA
AAR,OSL,17,16:05,17:50,BA8279,D38,01:45,BA
ABC,BCN,123456,07:25,08:40,IB8295,DH3,01:15,IB
ABI,DFW,1234567,05:50,06:45,AA3454,ER4,00:55,AA
ABI,DFW,1234567,06:35,07:30,AA3624,ER4,00:55,AA
ABI,DFW,1234567,09:35,10:30,AA3766,ERD,00:55,AA
ABI,DFW,1234567,11:00,11:55,AA3866,ER4,00:55,AA
ABI,DFW,1234567,14:20,15:10,AA3858,ER4,00:50,AA
ABI,DFW,1234567,17:45,18:40,AA3892,ERD,00:55,AA
ABI,DFW,123457,07:30,08:25,AA3448,ER4,00:55,AA
ABQ,AUS,1234567,15:55,20:25,AA1486,M80,03:30,AA
ABQ,CMH,1234567,10:20,17:05,AA1400,M80,04:45,AA
ABQ,DFW,1234567,06:00,08:40,AA2284,M80,01:40,AA
ABQ,DFW,1234567,07:10,09:55,AA2030,M80,01:45,AA
ABQ,DFW,1234567,09:05,11:45,AA446,M80,01:40,AA
ABQ,DFW,1234567,10:20,13:00,AA1400,M80,01:40,AA
ABQ,DFW,1234567,11:55,14:35,AA1002,M80,01:40,AA
ABQ,DFW,1234567,14:10,16:50,AA1474,M80,01:40,AA
ABQ,DFW,1234567,15:55,18:35,AA1486,M80,01:40,AA
ABQ,DFW,123457,17:05,19:50,AA885,M80,01:45,AA
ABQ,MTY,123457,17:05,22:30,AA885,M80,04:25,AA
ABQ,ORD,1234567,08:00,11:45,AA4196,CR7,02:45,AA
ABQ,ORD,1234567,13:05,16:50,AA4351,CR7,02:45,AA
ABQ,STL,1234567,09:05,14:10,AA446,M80,04:05,AA
ABV,LHR,1234567,10:15,15:35,BA82,777,06:20,BA
ABX,SYD,1234567,09:35,10:40,QF2206,DH4,01:05,QF
ABX,SYD,4,06:30,07:50,QF2202,DH3,01:20,QF
ABX,SYD,1234567,16:50,17:55,QF2214,DH4,01:05,QF
ABZ,LHR,2345,19:35,21:10,BA1315,319,01:35,BA
ABZ,LHR,1234567,11:40,13:15,BA1307,320,01:35,BA
ABZ,LHR,1234567,17:15,18:50,BA1313,320,01:35,BA
ABZ,LHR,12345,06:25,08:05,BA1301,321,01:40,BA
ABZ,LHR,12345,15:00,16:30,BA1309,319,01:30,BA
ABZ,LHR,345,09:40,11:15,BA1305,320,01:35,BA
ABZ,LHR,67,08:20,09:50,BA1303,320,01:30,BA
ACA,AUS,13457,14:30,19:35,AA2264,M80,05:05,AA
ACA,DFW,134567,14:30,17:20,AA2264,M80,02:50,AA
ACA,DFW,6,13:30,16:20,AA2476,M80,02:50,AA
ACA,ORD,6,16:05,20:20,AA2520,M83,04:15,AA
ACC,LHR,1234567,23:35,06:45,BA78,767,07:10,BA
ACE,MAD,1234567,14:35,17:55,IB843,321,02:20,IB
ACE,SVQ,7,20:45,23:45,IB8187,CR2,02:00,IB
ACE,SVQ,145,11:50,14:50,IB8187,CR2,02:00,IB
ACE,SVQ,6,12:15,15:15,IB8187,CR2,02:00,IB
ACT,DFW,1234567,11:15,12:00,AA3364,ER4,00:45,AA
ACT,DFW,1234567,06:00,06:45,AA3366,ER4,00:45,AA
ACT,DFW,1234567,15:30,16:10,AA3384,ER4,00:40,AA
ACT,DFW,1234567,17:45,18:30,AA3374,ER4,00:45,AA
ADB,LGW,156,17:45,20:00,BA2671,734,04:15,BA
ADB,LGW,7,14:45,17:00,BA2671,734,04:15,BA
ADE,AMM,26,06:25,09:00,RJ717,E95,03:35,RJ
ADL,ASP,1234567,09:45,10:55,QF723,73H,02:10,QF
ADL,BNE,123457,19:40,21:35,QF656,73H,02:25,QF
ADL,BNE,1234567,06:15,08:10,QF660,73H,02:25,QF
ADL,BNE,1234567,15:25,17:20,QF664,73H,02:25,QF
ADL,CBR,12345,06:40,08:50,QF706,734,01:40,QF
ADL,CBR,123457,19:00,21:10,QF708,734,01:40,QF
ADL,DRW,1234567,08:40,11:25,QF754,73H,03:45,QF
ADL,HKG,1234567,12:15,21:45,CX104,333,12:00,CX
ADL,MEL,1234567,09:10,10:55,QF676,734,01:15,QF
ADL,MEL,123456,10:40,12:25,QF680,734,01:15,QF
ADL,MEL,1234567,12:40,14:25,QF684,73H,01:15,QF
ADL,MEL,123457,11:40,13:25,QF682,73H,01:15,QF
ADL,MEL,123457,18:05,19:50,QF694,73H,01:15,QF
ADL,MEL,12345,06:45,08:30,QF672,734,01:15,QF
ADL,MEL,12345,19:25,21:10,QF696,73H,01:15,QF
ADL,MEL,1234567,12:15,14:05,CX105,333,01:20,CX
ADL,MEL,1234567,13:40,15:25,QF686,734,01:15,QF
ADL,MEL,1234567,15:40,17:25,QF690,73H,01:15,QF
ADL,MEL,1234567,17:25,19:10,QF692,73H,01:15,QF
ADL,MEL,123456,06:05,07:50,QF670,73H,01:15,QF
ADL,MEL,123456,07:45,09:30,QF674,73H,01:15,QF
ADL,OLP,1345,06:30,08:00,QF2604,F50,01:30,QF
ADL,OLP,457,16:00,17:30,QF2616,F50,01:30,QF
ADL,OLP,3,15:30,17:00,QF2618,F50,01:30,QF
ADL,OLP,1246,07:00,08:30,QF2606,F50,01:30,QF
ADL,OLP,5,12:00,13:30,QF2612,F50,01:30,QF
ADL,OLP,12345,15:00,16:30,QF2614,F50,01:30,QF
ADL,OLP,1,10:30,12:00,QF2608,F50,01:30,QF
ADL,OLP,23,05:50,07:20,QF2600,F50,01:30,QF
ADL,OLP,23,10:00,11:30,QF2608,F50,01:30,QF
ADL,OLP,4,10:45,12:15,QF2610,F50,01:30,QF
ADL,PER,123457,19:55,21:50,QF599,73H,03:25,QF
ADL,PER,123,07:05,09:00,QF593,73H,03:25,QF
ADL,PER,1234567,11:20,13:15,QF587,73H,03:25,QF
ADL,PER,1234567,16:45,18:40,QF595,73H,03:25,QF
ADL,PER,123457,14:45,16:40,QF585,73H,03:25,QF
ADL,SIN,246,14:00,18:30,QF81,333,07:00,QF
ADL,SYD,357,08:50,11:25,QF82,333,02:05,QF
ADL,SYD,1234567,14:55,17:20,QF756,73H,01:55,QF
ADL,SYD,12345,07:00,09:25,QF732,73H,01:55,QF
ADL,SYD,23,09:30,11:55,QF738,73H,01:55,QF
ADL,SYD,345,12:15,14:40,QF736,73H,01:55,QF
ADL,SYD,45,17:40,20:05,QF766,73H,01:55,QF
ADL,SYD,4,11:05,13:30,QF750,73H,01:55,QF
ADL,SYD,5,10:50,13:15,QF750,73H,01:55,QF
ADL,SYD,5,13:30,15:55,QF752,73H,01:55,QF
ADL,SYD,123456,06:00,08:25,QF730,73H,01:55,QF
ADL,SYD,123456,08:05,10:30,QF740,73H,01:55,QF
ADL,SYD,123457,16:50,19:15,QF764,73H,01:55,QF
ADL,SYD,123457,18:50,21:15,QF774,73H,01:55,QF
ADL,SYD,5,20:00,22:25,QF778,73H,01:55,QF
AEP,BRC,7,15:30,16:50,LA4350,320,02:20,LA
AEP,BRC,12345,07:40,09:00,LA4342,320,02:20,LA
AEP,BRC,12345,11:55,13:15,LA4344,320,02:20,LA
AEP,BRC,12345,17:35,18:55,LA4354,320,02:20,LA
AEP,BRC,247,22:00,23:20,LA4356,320,02:20,LA
AEP,BRC,5,22:30,23:50,LA4356,320,02:20,LA
AEP,BRC,6,06:20,07:40,LA4342,320,02:20,LA
AEP,BRC,6,12:00,13:20,LA4348,320,02:20,LA
AEP,BRC,6,16:00,17:20,LA4350,320,02:20,LA
AEP,BRC,7,12:00,13:20,LA4346,320,02:20,LA
AEP,BRC,7,17:00,18:20,LA4354,320,02:20,LA
AEP,COR,67,06:40,08:00,LA4200,320,01:20,LA
AEP,COR,12345,15:15,16:35,LA4212,320,01:20,LA
AEP,COR,3,08:00,09:20,LA4202,320,01:20,LA
AEP,COR,45,07:10,08:30,LA4202,320,01:20,LA
AEP,COR,45,19:55,21:15,LA4220,320,01:20,LA
AEP,COR,12345,18:40,20:00,LA4216,320,01:20,LA
AEP,COR,6,19:00,20:20,LA4222,320,01:20,LA
AEP,COR,7,19:00,20:20,LA4218,320,01:20,LA
AEP,CRD,12345,05:40,07:07,LA4426,320,02:27,LA
AEP,FTE,12345,14:00,16:11,LA4430,320,03:11,LA
AEP,FTE,13,06:50,09:01,LA4440,320,03:11,LA
AEP,FTE,25,06:40,11:25,LA4438,320,05:45,LA
AEP,FTE,6,05:50,08:01,LA4440,320,03:11,LA
AEP,IGR,12345,08:30,10:14,LA4022,320,01:44,LA
AEP,IGR,12345,11:30,13:14,LA4024,320,01:44,LA
AEP,IGR,123457,16:30,18:14,LA4032,320,01:44,LA
AEP,IGR,12345,13:30,15:14,LA4028,320,01:44,LA
AEP,IGR,67,07:10,08:54,LA4020,320,01:44,LA
AEP,IGR,67,08:10,09:54,LA4022,320,01:44,LA
AEP,IGR,67,12:30,14:14,LA4026,320,01:44,LA
AEP,IGR,6,17:00,18:44,LA4032,320,01:44,LA
AEP,MDZ,12345,12:30,13:19,LA4244,320,01:49,LA
AEP,MDZ,12345,06:20,07:09,LA4240,320,01:49,LA
AEP,MDZ,12345,19:20,20:09,LA4248,320,01:49,LA
AEP,MDZ,67,07:40,08:29,LA4240,320,01:49,LA
AEP,MDZ,6,13:20,14:09,LA4244,320,01:49,LA
AEP,MDZ,6,18:30,19:19,LA4250,320,01:49,LA
AEP,MDZ,7,18:00,18:49,LA4244,320,01:49,LA
AEP,NQN,7,13:50,14:43,LA4272,320,01:53,LA
AEP,NQN,12345,08:00,08:53,LA4270,320,01:53,LA
AEP,NQN,12345,18:20,19:13,LA4276,320,01:53,LA
AEP,NQN,6,18:00,18:53,LA4276,320,01:53,LA
AEP,RGL,1247,22:55,01:06,LA4422,320,03:11,LA
AEP,SLA,7,10:30,11:44,LA4110,320,02:14,LA
AEP,SLA,7,16:00,17:14,LA4114,320,02:14,LA
AEP,SLA,6,15:30,16:44,LA4112,320,02:14,LA
AEP,SLA,12345,13:00,14:14,LA4114,320,02:14,LA
AEP,SLA,12345,09:15,10:29,LA4110,320,02:14,LA
AEP,SLA,12345,17:15,18:29,LA4116,320,02:14,LA
AEP,SLA,67,17:30,18:44,LA4116,320,02:14,LA
AEP,SLA,6,09:50,11:04,LA4110,320,02:14,LA
AEP,UAQ,135,22:00,22:53,LA4284,320,01:53,LA
AEP,USH,13,06:50,11:07,LA4440,320,05:17,LA
AEP,USH,25,06:40,09:23,LA4438,320,03:43,LA
AEP,USH,6,05:50,10:07,LA4440,320,05:17,LA
AEX,DFW,1234567,07:10,08:25,AA3414,ER4,01:15,AA
AEX,DFW,1234567,14:50,16:00,AA3420,ER4,01:10,AA
AGJ,OKA,1234567,09:15,09:40,NU722,BNT,00:25,NU
AGJ,OKA,1234567,10:45,11:10,NU724,BNT,00:25,NU
AGJ,OKA,1234567,16:15,16:40,NU738,BNT,00:25,NU
AGP,CMN,24,19:40,20:05,IB8140,DH3,01:25,IB
AGP,CMN,6,08:30,08:40,IB8140,CR2,01:10,IB
AGP,CMN,7,19:25,19:50,IB8140,AT7,01:25,IB
AGP,CPH,1234567,09:30,15:05,IB3304,320,05:35,IB
AGP,LGW,1234567,06:45,08:30,BA2711,734,02:45,BA
AGP,LGW,1234567,15:00,16:45,BA2713,734,02:45,BA
AGP,LHR,1234567,16:15,18:10,BA497,321,02:55,BA
AGP,LPA,7,07:00,08:25,IB8164,CR9,02:25,IB
AGP,LPA,6,15:20,16:45,IB8166,CR9,02:25,IB
AGP,MAD,1256,06:30,07:35,IB213,321,01:05,IB
AGP,MAD,1234567,07:25,08:30,IB217,320,01:05,IB
AGP,MAD,1234567,19:50,20:55,IB231,321,01:05,IB
AGP,MAD,1234567,09:30,10:35,IB3304,320,01:05,IB
AGP,MAD,1234567,13:40,14:45,IB221,321,01:05,IB
AGP,MAD,1234567,17:40,18:45,IB225,320,01:05,IB
AGP,MAD,1,11:30,12:35,IB211,319,01:05,IB
AGP,MAD,234567,11:20,12:25,IB211,320,01:05,IB
AGP,MLN,1234567,07:20,08:05,IB8260,AT7,00:45,IB
AGP,MLN,1234567,09:55,10:40,IB8262,AT7,00:45,IB
AGP,MLN,123456,09:00,09:45,IB8268,DH3,00:45,IB
AGP,MLN,123457,12:30,13:15,IB8266,AT7,00:45,IB
AGP,MLN,123457,16:50,17:35,IB8274,DH3,00:45,IB
AGP,MLN,12345,13:40,14:25,IB8264,DH3,00:45,IB
AGP,MLN,12345,15:20,16:05,IB8270,AT7,00:45,IB
AGP,MLN,67,13:30,14:15,IB8264,AT7,00:45,IB
AGP,MLN,6,16:05,16:50,IB8270,AT7,00:45,IB
AGP,MLN,7,15:05,15:50,IB8272,AT7,00:45,IB
AGP,MLN,7,15:40,16:25,IB8270,DH3,00:45,IB
AGP,OVD,24,13:30,15:05,IB8218,CR2,01:35,IB
AGP,OVD,6,16:30,18:05,IB8218,CR2,01:35,IB
AGP,SDR,24,12:20,13:50,IB8170,CR2,01:30,IB
AGP,TFN,6,09:15,10:45,IB8608,CR9,02:30,IB
AGP,TFN,7,17:05,18:35,IB8610,CR2,02:30,IB
AGP,TNG,5,19:40,19:20,IB8280,DH3,00:40,IB
AGP,TNG,7,11:10,10:50,IB8280,DH3,00:40,IB
AGP,VLC,12345,07:10,08:30,IB8455,DH3,01:20,IB
AGP,VLC,6,21:10,22:15,IB8459,CR2,01:05,IB
AGP,VLC,123457,18:50,20:10,IB8459,AT7,01:20,IB
AGP,VLC,12345,16:55,18:15,IB8457,DH3,01:20,IB
AGP,VLC,7,13:35,14:40,IB8457,CR9,01:05,IB
AGP,VLL,6,12:30,13:50,IB8686,CR2,01:20,IB
AGU,DFW,1234567,07:15,09:30,AA3594,ER4,02:15,AA
AKJ,HND,1234567,13:15,15:00,JL1104,AB6,01:45,JL
AKJ,HND,1234567,09:55,11:40,JL1100,AB6,01:45,JL
AKJ,HND,1234567,17:00,18:45,JL1112,AB6,01:45,JL
AKJ,HND,1234567,20:15,22:00,JL1116,AB6,01:45,JL
AKJ,KIX,1234567,14:25,16:50,JL2610,M81,02:25,JL
AKL,BNE,1234567,07:25,08:05,QF116,734,03:40,QF
AKL,BNE,1234567,14:30,15:10,QF126,734,03:40,QF
AKL,CHC,1234567,09:00,10:20,QF2759,733,01:20,QF
AKL,CHC,1234567,14:00,15:20,QF2763,733,01:20,QF
AKL,CHC,6,18:30,19:50,QF2771,733,01:20,QF
AKL,CHC,7,15:00,16:20,QF2769,733,01:20,QF
AKL,CHC,7,19:00,20:20,QF2771,733,01:20,QF
AKL,CHC,12345,15:30,16:50,QF2769,733,01:20,QF
AKL,CHC,12345,19:30,20:50,QF2771,733,01:20,QF
AKL,CHC,12345,07:30,08:50,QF2753,734,01:20,QF
AKL,HKG,1234567,08:55,15:20,CX118,343,11:25,CX
AKL,LAX,1234567,19:40,10:35,QF25,744,11:55,QF
AKL,MEL,1234567,07:50,09:40,QF26,744,03:50,QF
AKL,MEL,1234567,16:15,18:20,QF134,734,04:05,QF
AKL,SCL,123467,17:25,12:55,LA800,343,11:30,LA
AKL,SYD,1234567,06:30,07:55,QF50,763,03:25,QF
AKL,SYD,1234567,09:00,10:25,QF142,763,03:25,QF
AKL,SYD,1234567,13:50,15:10,QF114,763,03:20,QF
AKL,SYD,1234567,18:30,19:55,QF44,763,03:25,QF
AKL,SYD,123467,05:45,07:20,LA801,343,03:35,LA
AKL,WLG,12345,08:30,09:30,QF2707,733,01:00,QF
AKL,WLG,67,10:30,11:30,QF2711,733,01:00,QF
AKL,WLG,6,15:30,16:30,QF2721,733,01:00,QF
AKL,WLG,7,18:00,19:00,QF2721,733,01:00,QF
AKL,WLG,12345,07:00,08:00,QF2703,733,01:00,QF
AKL,WLG,12345,16:30,17:30,QF2719,733,01:00,QF
AKL,WLG,12345,18:00,19:00,QF2723,733,01:00,QF
AKL,WLG,12345,19:30,20:30,QF2727,733,01:00,QF
AKL,WLG,67,07:30,08:30,QF2705,733,01:00,QF
AKL,ZQN,1234567,10:00,11:50,QF2791,733,01:50,QF
ALC,BIO,246,09:00,10:15,IB8386,CR2,01:15,IB
ALC,BIO,7,14:55,16:10,IB8388,CR2,01:15,IB
ALC,BIO,12345,21:50,23:05,IB8388,CR2,01:15,IB
ALC,BIO,7,20:35,21:50,IB8384,CR2,01:15,IB
ALC,IBZ,7,12:45,13:30,IB8906,DH3,00:45,IB
ALC,LGW,12457,11:30,13:00,BA2723,319,02:30,BA
ALC,LGW,36,11:45,13:15,BA2723,319,02:30,BA
ALC,LPA,7,08:15,10:15,IB8804,CR2,03:00,IB
ALC,MAD,1234567,07:15,08:15,IB365,321,01:00,IB
ALC,MAD,23457,15:25,16:25,IB373,320,01:00,IB
ALC,MAD,12457,19:50,20:50,IB375,320,01:00,IB
ALC,MAD,134,06:35,07:35,IB367,320,01:00,IB
ALC,MAD,1234567,09:45,10:45,IB359,321,01:00,IB
ALC,MAD,1234567,13:35,14:35,IB371,320,01:00,IB
ALC,MAD,1234567,17:40,18:40,IB353,320,01:00,IB
ALC,MAD,1234567,21:55,22:55,IB363,320,01:00,IB
ALC,MAD,1235,12:35,13:35,IB361,321,01:00,IB
ALC,OVD,24,16:45,18:15,IB8242,CR2,01:30,IB
ALC,OVD,7,12:00,13:30,IB8242,CR2,01:30,IB
ALC,SDR,24,16:15,17:35,IB8290,CR2,01:20,IB
ALC,SVQ,12345,21:50,22:55,IB8284,CR2,01:05,IB
ALC,SVQ,135,13:50,14:55,IB8136,CR2,01:05,IB
ALC,SVQ,246,09:05,10:10,IB8282,CR2,01:05,IB
ALC,SVQ,7,14:30,15:35,IB8284,CR2,01:05,IB
ALC,TFN,6,13:10,15:10,IB8908,CR2,03:00,IB
ALG,LHR,1,14:05,15:55,BA895,319,02:50,BA
ALG,LHR,234567,14:10,16:00,BA895,321,02:50,BA
ALG,MAD,134,14:05,15:35,IB3707,319,01:30,IB
ALG,MAD,7,20:20,21:50,IB3707,319,01:30,IB
ALP,AMM,23467,08:15,09:45,RJ438,E75,01:30,RJ
ALP,AMM,47,23:00,01:30,RJ444,E75,02:30,RJ
ALY,AMM,124,09:25,10:50,RJ306,E75,01:25,RJ
ALY,AMM,5,21:30,22:55,RJ306,E95,01:25,RJ
AMA,DFW,1234567,05:59,07:30,AA5148,AT7,01:31,AA
AMA,DFW,1234567,07:32,08:45,AA3490,ER4,01:13,AA
AMA,DFW,1234567,09:25,10:35,AA3432,ER4,01:10,AA
AMA,DFW,1234567,12:11,13:40,AA5182,AT7,01:29,AA
AMA,DFW,1234567,13:05,14:10,AA3478,ER4,01:05,AA
AMA,DFW,1234567,16:05,17:10,AA3772,ER4,01:05,AA
AMA,DFW,1234567,17:17,18:50,AA5152,AT7,01:33,AA
AMA,DFW,123457,18:15,19:25,AA3544,ER4,01:10,AA
AMM,AAN,4,15:45,20:40,RJ614,E75,02:55,RJ
AMM,ADE,26,00:45,05:20,RJ716,E95,03:35,RJ
AMM,ALP,1234567,20:45,22:15,RJ437,E75,01:30,RJ
AMM,ALY,124,07:00,08:40,RJ305,E75,01:40,RJ
AMM,ALY,5,19:00,20:40,RJ305,E95,01:40,RJ
AMM,AMS,146,11:30,15:50,RJ151,319,05:20,RJ
AMM,AMS,35,07:35,11:55,RJ151,320,05:20,RJ
AMM,AQJ,1234567,07:30,08:20,RJ300,E95,00:50,RJ
AMM,AQJ,123467,17:00,17:50,RJ302,E75,00:50,RJ
AMM,AQJ,5,17:05,17:55,RJ302,E75,00:50,RJ
AMM,ATH,3457,13:00,15:25,RJ131,E95,02:25,RJ
AMM,AUH,4,15:00,19:50,RJ640,320,02:50,RJ
AMM,AUH,1567,21:00,01:50,RJ604,320,02:50,RJ
AMM,BAH,16,10:00,13:15,RJ608,E95,02:15,RJ
AMM,BAH,34,07:30,10:45,RJ608,E95,02:15,RJ
AMM,BCN,47,09:15,13:15,RJ107,320,05:00,RJ
AMM,BEY,1234567,07:00,08:00,RJ401,E95,01:00,RJ
AMM,BEY,1234567,12:00,13:00,RJ403,E75,01:00,RJ
AMM,BEY,1234567,20:15,21:15,RJ407,E95,01:00,RJ
AMM,BKK,1357,00:55,14:25,RJ180,313,08:30,RJ
AMM,BKK,246,00:55,14:25,RJ182,313,08:30,RJ
AMM,BOM,37,20:15,04:55,RJ186,320,05:10,RJ
AMM,BUD,27,11:30,14:10,RJ129,E95,03:40,RJ
AMM,CAI,1234567,08:45,10:15,RJ501,E95,01:30,RJ
AMM,CAI,1234567,13:15,14:45,RJ503,E95,01:30,RJ
AMM,CAI,1234567,20:00,21:30,RJ507,E95,01:30,RJ
AMM,CDG,35,07:00,11:15,RJ117,321,05:15,RJ
AMM,CMB,35,19:15,05:10,RJ194,342,06:25,RJ
AMM,DAM,1234567,21:45,22:40,RJ435,E95,00:55,RJ
AMM,DEL,357,20:15,05:00,RJ192,313,05:15,RJ
AMM,DME,257,11:00,16:00,RJ177,321,04:00,RJ
AMM,DMM,1,16:40,19:50,RJ704,E95,02:10,RJ
AMM,DMM,345,15:30,18:40,RJ704,E75,02:10,RJ
AMM,DOH,12467,14:30,18:00,RJ606,E95,02:30,RJ
AMM,DOH,35,17:45,21:15,RJ606,E95,02:30,RJ
AMM,DTW,15,03:05,11:45,RJ267,342,15:40,RJ
AMM,DXB,46,07:00,11:55,RJ610,320,02:55,RJ
AMM,DXB,12357,08:00,12:55,RJ610,320,02:55,RJ
AMM,DXB,1234567,20:00,00:55,RJ612,321,02:55,RJ
AMM,FCO,3,11:15,14:15,RJ101,321,04:00,RJ
AMM,FCO,5,09:55,12:55,RJ101,321,04:00,RJ
AMM,FRA,1456,10:20,14:05,RJ125,321,04:45,RJ
AMM,FRA,237,09:20,13:05,RJ125,321,04:45,RJ
AMM,GVA,16,11:15,16:20,RJ149,320,06:05,RJ
AMM,GVA,35,07:25,11:10,RJ149,319,04:45,RJ
AMM,HKG,246,00:55,19:00,RJ182,313,12:05,RJ
AMM,IST,13456,11:20,13:45,RJ165,E95,02:25,RJ
AMM,JED,1234567,21:00,23:59,RJ700,321,01:59,RJ
AMM,JED,13,14:30,17:30,RJ706,342,02:00,RJ
AMM,JFK,2467,10:30,16:00,RJ261,342,12:30,RJ
AMM,KBP,37,19:20,22:50,RJ175,E95,03:30,RJ
AMM,KRT,3457,00:45,04:50,RJ710,321,03:05,RJ
AMM,KWI,6,16:25,19:30,RJ800,E95,02:05,RJ
AMM,KWI,12357,13:35,16:40,RJ800,E95,02:05,RJ
AMM,KWI,4,17:45,20:50,RJ800,E95,02:05,RJ
AMM,LCA,1,18:00,19:10,RJ133,E95,01:10,RJ
AMM,LCA,36,11:20,12:30,RJ133,321,01:10,RJ
AMM,LCA,5,06:45,07:55,RJ133,E95,01:10,RJ
AMM,LHR,1234567,11:15,14:45,RJ111,313,05:30,RJ
AMM,MAD,6,11:05,15:35,RJ109,319,05:30,RJ
AMM,MAD,37,07:30,12:00,RJ109,320,05:30,RJ
AMM,MCT,2,10:45,15:50,RJ600,E75,03:05,RJ
AMM,MCT,4,23:45,04:50,RJ600,E95,03:05,RJ
AMM,MCT,57,21:00,03:35,RJ604,320,04:35,RJ
AMM,MUC,36,10:20,13:50,RJ123,319,04:30,RJ
AMM,MXP,4,12:00,15:10,RJ103,321,04:10,RJ
AMM,MXP,7,10:55,14:05,RJ103,321,04:10,RJ
AMM,ORD,1346,12:15,17:55,RJ263,342,13:40,RJ
AMM,RUH,234,14:05,17:15,RJ702,E95,02:10,RJ
AMM,RUH,567,18:30,21:40,RJ702,E95,02:10,RJ
AMM,SAH,134,23:50,04:05,RJ708,320,03:15,RJ
AMM,SSH,123467,13:00,14:10,RJ307,E75,01:10,RJ
AMM,SSH,5,10:20,11:30,RJ307,E95,01:10,RJ
AMM,TIP,246,11:00,15:05,RJ145,321,04:05,RJ
AMM,TLV,145,21:00,21:45,RJ340,320,00:45,RJ
AMM,TLV,1,09:55,10:40,RJ344,320,00:45,RJ
AMM,TLV,2357,06:15,07:00,RJ342,E95,00:45,RJ
AMM,TLV,357,16:00,16:45,RJ346,313,00:45,RJ
AMM,TLV,46,11:10,11:55,RJ344,320,00:45,RJ
AMM,TUN,135,11:25,14:15,RJ147,320,03:50,RJ
AMM,VIE,13457,10:45,13:35,RJ127,320,03:50,RJ
AMM,YUL,15,03:05,08:20,RJ267,342,12:15,RJ
AMM,ZRH,16,11:15,14:45,RJ149,320,04:30,RJ
AMM,ZRH,35,07:25,12:45,RJ149,319,06:20,RJ
AMS,AMM,146,16:40,22:20,RJ152,319,04:40,RJ
AMS,AMM,35,12:40,18:20,RJ152,320,04:40,RJ
AMS,BUD,1234567,10:00,12:00,MA661,73G,02:00,MA
AMS,BUD,1234567,12:20,14:20,MA663,73G,02:00,MA
AMS,BUD,1234567,14:45,16:45,MA665,F70,02:00,MA
AMS,BUD,1234567,18:00,20:00,MA667,F70,02:00,MA
AMS,BUD,1234567,20:30,22:30,MA669,73G,02:00,MA
AMS,HEL,45,07:40,11:05,AY848,E70,02:25,AY
AMS,HEL,1234567,11:40,15:05,AY842,319,02:25,AY
AMS,HEL,1234567,19:05,22:20,AY846,320,02:15,AY
AMS,HKG,1234567,13:15,07:40,CX270,744,11:25,CX
AMS,LCY,12345,07:20,07:35,BA8450,AR1,01:15,BA
AMS,LCY,7,12:35,12:45,BA8454,AR1,01:10,BA
AMS,LCY,12345,18:10,18:20,BA8456,AR1,01:10,BA
AMS,LCY,12345,11:25,11:35,BA8452,AR1,01:10,BA
AMS,LCY,12345,16:15,16:25,BA8454,AR1,01:10,BA
AMS,LGW,1234567,07:00,07:10,BA8110,319,01:10,BA
AMS,LGW,12345,09:20,09:30,BA8112,319,01:10,BA
AMS,LGW,1234567,11:55,12:05,BA8114,319,01:10,BA
AMS,LGW,1234567,17:50,18:00,BA8118,319,01:10,BA
AMS,LHR,123456,07:25,07:45,BA423,319,01:20,BA
AMS,LHR,12345,21:20,21:35,BA443,319,01:15,BA
AMS,LHR,1234567,14:50,15:10,BA435,319,01:20,BA
AMS,LHR,123456,11:45,12:10,BA431,320,01:25,BA
AMS,LHR,123456,19:20,19:40,BA441,321,01:20,BA
AMS,LHR,123457,10:40,11:00,BA429,321,01:20,BA
AMS,LHR,123457,16:40,16:55,BA439,320,01:15,BA
AMS,MAD,1234567,08:05,10:30,IB3215,321,02:25,IB
AMS,MAD,1234567,12:10,14:35,IB3245,321,02:25,IB
AMS,MAD,1234567,15:45,18:10,IB3251,320,02:25,IB
AMS,MAD,1234567,19:15,21:40,IB3249,321,02:25,IB
AMS,MAD,7,17:55,20:20,IB3247,319,02:25,IB
AMS,NRT,1234567,19:00,14:30,JL412,777,11:30,JL
ANF,IQQ,1234567,20:10,21:05,LA364,318,00:55,LA
ANF,LSC,1234,11:45,13:10,LA329,318,01:25,LA
ANF,LSC,6,11:30,12:55,LA329,318,01:25,LA
ANF,SCL,1234567,23:45,01:40,LA337,319,01:55,LA
ANF,SCL,123457,19:35,21:30,LA335,319,01:55,LA
