AAL,AAR,2009-01-09,,5,10:40,11:05,BA8278,D38,00:25
AAL,AAR,,2009-01-02,5,20:15,20:40,BA8280,D38,00:25
AAL,AAR,,,17,19:40,20:05,BA8280,D38,00:25
AAL,OSL,2009-01-03,,2345,17:25,18:25,BA8275,D38,01:00
AAL,OSL,2009-01-09,,5,07:50,08:50,BA8277,D38,01:00
AAL,OSL,,2009-01-02,5,17:25,18:25,BA8279,D38,01:00
AAL,OSL,,,1234,07:15,08:15,BA8273,D38,01:00
AAL,OSL,,,17,16:50,17:50,BA8279,D38,01:00
AAN,AMM,,,4,21:25,22:25,RJ615,E75,03:00
AAR,BMA,2009-01-07,,12345,16:45,18:05,BA8291,D38,01:20
AAR,BMA,2009-01-07,,1234,07:15,08:35,BA8289,D38,01:20
AAR,GOT,2009-01-12,,12345,16:55,17:35,BA8283,J31,00:40
AAR,GOT,2009-01-12,,1234,07:45,08:25,BA8281,J31,00:40
AAR,OSL,2009-01-03,,2345,16:50,18:00,BA8271,D38,01:10
AAR,OSL,2009-01-09,,5,07:05,08:50,BA8277,D38,01:45
AAR,OSL,,2009-01-02,5,16:40,18:25,BA8279,D38,01:45
AAR,OSL,,,1234,07:20,08:30,BA8269,D38,01:10
AAR,OSL,,,17,16:05,17:50,BA8279,D38,01:45
ABC,BCN,2009-01-07,,123456,07:25,08:40,IB8295,DH3,01:15
ABI,DFW,,,1234567,05:50,06:45,AA3454,ER4,00:55
ABI,DFW,,,1234567,06:35,07:30,AA3624,ER4,00:55
ABI,DFW,,,1234567,09:35,10:30,AA3766,ERD,00:55
ABI,DFW,,,1234567,11:00,11:55,AA3866,ER4,00:55
ABI,DFW,,,1234567,14:20,15:10,AA3858,ER4,00:50
ABI,DFW,,,1234567,17:45,18:40,AA3892,ERD,00:55
ABI,DFW,,,123457,07:30,08:25,AA3448,ER4,00:55
ABQ,AUS,,,1234567,15:55,20:25,AA1486,M80,03:30
ABQ,CMH,,,1234567,10:20,17:05,AA1400,M80,04:45
ABQ,DFW,,,1234567,06:00,08:40,AA2284,M80,01:40
ABQ,DFW,,,1234567,07:10,09:55,AA2030,M80,01:45
ABQ,DFW,,,1234567,09:05,11:45,AA446,M80,01:40
ABQ,DFW,,,1234567,10:20,13:00,AA1400,M80,01:40
ABQ,DFW,,,1234567,11:55,14:35,AA1002,M80,01:40
ABQ,DFW,,,1234567,14:10,16:50,AA1474,M80,01:40
ABQ,DFW,,,1234567,15:55,18:35,AA1486,M80,01:40
ABQ,DFW,,,123457,17:05,19:50,AA885,M80,01:45
ABQ,MTY,,,123457,17:05,22:30,AA885,M80,04:25
ABQ,ORD,,,1234567,08:00,11:45,AA4196,CR7,02:45
ABQ,ORD,,,1234567,13:05,16:50,AA4351,CR7,02:45
ABQ,STL,,,1234567,09:05,14:10,AA446,M80,04:05
ABV,LHR,,,1234567,10:15,15:35,BA82,777,06:20
ABX,SYD,2009-01-09,2009-01-09,5,09:50,10:55,QF2206,DH4,01:05
ABX,SYD,2009-01-10,,1234567,09:35,10:40,QF2206,DH4,01:05
ABX,SYD,2009-01-17,2009-01-18,67,13:40,15:00,QF2210,DH3,01:20
ABX,SYD,2009-01-29,,4,06:30,07:50,QF2202,DH3,01:20
ABX,SYD,,2009-01-04,57,13:40,15:00,QF2210,DH3,01:20
ABX,SYD,,2009-01-04,67,09:40,11:00,QF2206,DH3,01:20
ABX,SYD,,2009-01-08,12345,09:35,10:40,QF2206,DH4,01:05
ABX,SYD,,,1234567,16:50,17:55,QF2214,DH4,01:05
ABZ,LHR,2009-01-03,2009-01-12,1356,19:35,21:10,BA1315,319,01:35
ABZ,LHR,2009-01-16,2009-01-26,1456,19:35,21:10,BA1315,319,01:35
ABZ,LHR,2009-01-21,2009-01-29,123457,20:10,21:45,BA1317,319,01:35
ABZ,LHR,2009-01-27,,2345,19:35,21:10,BA1315,319,01:35
ABZ,LHR,,2009-01-20,12457,20:10,21:45,BA1317,319,01:35
ABZ,LHR,,,1234567,11:40,13:15,BA1307,320,01:35
ABZ,LHR,,,1234567,17:15,18:50,BA1313,320,01:35
ABZ,LHR,,,12345,06:25,08:05,BA1301,321,01:40
ABZ,LHR,,,12345,15:00,16:30,BA1309,319,01:30
ABZ,LHR,,,345,09:40,11:15,BA1305,320,01:35
ABZ,LHR,,,67,08:20,09:50,BA1303,320,01:30
ACA,AUS,,,13457,14:30,19:35,AA2264,M80,05:05
ACA,DFW,,,134567,14:30,17:20,AA2264,M80,02:50
ACA,DFW,,,6,13:30,16:20,AA2476,M80,02:50
ACA,ORD,,,6,16:05,20:20,AA2520,M83,04:15
ACC,LHR,,,1234567,23:35,06:45+1,BA78,767,07:10
ACE,AGP,,2009-01-04,7,12:20,15:20,IB8089,CR9,02:00
ACE,AGP,,2009-01-06,1256,14:50,17:50,IB8089,CR9,02:00
ACE,MAD,,,1234567,14:35,17:55,IB843,321,02:20
ACE,SVQ,2009-01-11,,7,20:45,23:45,IB8187,CR2,02:00
ACE,SVQ,2009-01-15,,145,11:50,14:50,IB8187,CR2,02:00
ACE,SVQ,,2009-01-04,7,20:00,23:00,IB8187,CR2,02:00
ACE,SVQ,,2009-01-12,1245,11:50,14:50,IB8187,CR2,02:00
ACE,SVQ,,,6,12:15,15:15,IB8187,CR2,02:00
ACT,DFW,2009-01-06,,1234567,11:15,12:00,AA3364,ER4,00:45
ACT,DFW,,2009-01-05,1567,11:25,12:10,AA3364,ER4,00:45
ACT,DFW,,,1234567,06:00,06:45,AA3366,ER4,00:45
ACT,DFW,,,1234567,15:30,16:10,AA3384,ER4,00:40
ACT,DFW,,,1234567,17:45,18:30,AA3374,ER4,00:45
ADB,LGW,,,156,17:45,20:00,BA2671,734,04:15
ADB,LGW,,,7,14:45,17:00,BA2671,734,04:15
ADE,AMM,,,26,06:25,09:00,RJ717,E95,03:35
ADL,ASP,,,1234567,09:45,10:55,QF723,73H,02:10
ADL,BNE,2009-01-19,2009-01-19,1,19:50,21:45,QF656,73H,02:25
ADL,BNE,2009-01-20,,123457,19:40,21:35,QF656,73H,02:25
ADL,BNE,,2009-01-03,6,12:15,14:10,QF1222,734,02:25
ADL,BNE,,2009-01-18,123457,19:40,21:35,QF656,73H,02:25
ADL,BNE,,,1234567,06:15,08:10,QF660,73H,02:25
ADL,BNE,,,1234567,15:25,17:20,QF664,73H,02:25
ADL,CBR,2009-01-19,,12345,06:40,08:50,QF706,734,01:40
ADL,CBR,,,123457,19:00,21:10,QF708,734,01:40
ADL,DRW,,,1234567,08:40,11:25,QF754,73H,03:45
ADL,HKG,,,1234567,12:15,21:45,CX104,333,12:00
ADL,MEL,2009-01-03,,1234567,09:10,10:55,QF676,734,01:15
ADL,MEL,2009-01-11,2009-01-18,23457,10:40,12:25,QF680,734,01:15
ADL,MEL,2009-01-12,2009-01-13,12,11:40,13:25,QF682,73H,01:15
ADL,MEL,2009-01-12,2009-01-19,134567,12:40,14:25,QF684,73H,01:15
ADL,MEL,2009-01-19,2009-01-20,12,11:55,13:40,QF682,734,01:15
ADL,MEL,2009-01-19,,123456,10:40,12:25,QF680,734,01:15
ADL,MEL,2009-01-20,,1234567,12:40,14:25,QF684,73H,01:15
ADL,MEL,2009-01-21,,123457,11:40,13:25,QF682,73H,01:15
ADL,MEL,2009-01-25,,123457,18:05,19:50,QF694,73H,01:15
ADL,MEL,2009-01-26,,12345,06:45,08:30,QF672,734,01:15
ADL,MEL,2009-01-26,,12345,19:25,21:10,QF696,73H,01:15
ADL,MEL,,2009-01-02,5,08:50,10:55,QF82,333,01:35
ADL,MEL,,2009-01-05,15,11:40,13:25,QF682,73H,01:15
ADL,MEL,,2009-01-09,1234567,10:40,12:25,QF680,734,01:15
ADL,MEL,,2009-01-11,234567,12:40,14:25,QF684,73H,01:15
ADL,MEL,,2009-01-23,12345,18:05,19:50,QF694,73H,01:15
ADL,MEL,,2009-01-25,57,19:25,21:10,QF696,73H,01:15
ADL,MEL,,2009-01-25,7,06:45,08:30,QF672,734,01:15
ADL,MEL,,,1234567,12:15,14:05,CX105,333,01:20
ADL,MEL,,,1234567,13:40,15:25,QF686,734,01:15
ADL,MEL,,,1234567,15:40,17:25,QF690,73H,01:15
ADL,MEL,,,1234567,17:25,19:10,QF692,73H,01:15
ADL,MEL,,,123456,06:05,07:50,QF670,73H,01:15
ADL,MEL,,,123456,07:45,09:30,QF674,73H,01:15
ADL,OLP,2009-01-03,,1345,06:30,08:00,QF2604,F50,01:30
ADL,OLP,2009-01-03,,457,16:00,17:30,QF2616,F50,01:30
ADL,OLP,2009-01-14,,3,15:30,17:00,QF2618,F50,01:30
ADL,OLP,2009-01-15,,1246,07:00,08:30,QF2606,F50,01:30
ADL,OLP,2009-01-16,,5,12:00,13:30,QF2612,F50,01:30
ADL,OLP,,2009-01-04,7,15:30,17:00,QF2654,F50,01:30
ADL,OLP,,2009-01-13,126,07:00,08:30,QF2606,F50,01:30
ADL,OLP,,,12345,15:00,16:30,QF2614,F50,01:30
ADL,OLP,,,1,10:30,12:00,QF2608,F50,01:30
ADL,OLP,,,23,05:50,07:20,QF2600,F50,01:30
ADL,OLP,,,23,10:00,11:30,QF2608,F50,01:30
ADL,OLP,,,4,10:45,12:15,QF2610,F50,01:30
ADL,PER,2009-01-16,,123457,19:55,21:50,QF599,73H,03:25
ADL,PER,2009-01-26,,123,07:05,09:00,QF593,73H,03:25
ADL,PER,,2009-01-08,123457,19:55,21:50,QF599,73H,03:25
ADL,PER,,2009-01-24,1234567,07:05,09:00,QF593,73H,03:25
ADL,PER,,,1234567,11:20,13:15,QF587,73H,03:25
ADL,PER,,,1234567,16:45,18:40,QF595,73H,03:25
ADL,PER,,,123457,14:45,16:40,QF585,73H,03:25
ADL,SIN,,,246,14:00,18:30,QF81,333,07:00
ADL,SYD,2009-01-03,,357,08:50,11:25,QF82,333,02:05
ADL,SYD,2009-01-10,2009-01-18,34567,17:40,20:05,QF766,73H,01:55
ADL,SYD,2009-01-10,2009-01-28,1234567,13:30,15:55,QF752,73H,01:55
ADL,SYD,2009-01-11,,1234567,14:55,17:20,QF756,73H,01:55
ADL,SYD,2009-01-12,2009-01-18,1257,12:15,14:40,QF736,73H,01:55
ADL,SYD,2009-01-19,2009-01-27,123456,17:40,20:05,QF766,73H,01:55
ADL,SYD,2009-01-20,2009-01-27,1257,12:15,14:40,QF736,73H,01:55
ADL,SYD,2009-01-26,,12345,07:00,09:25,QF732,73H,01:55
ADL,SYD,2009-01-27,,23,09:30,11:55,QF738,73H,01:55
ADL,SYD,2009-01-28,,345,12:15,14:40,QF736,73H,01:55
ADL,SYD,2009-01-29,,45,17:40,20:05,QF766,73H,01:55
ADL,SYD,2009-01-29,,4,11:05,13:30,QF750,73H,01:55
ADL,SYD,2009-01-30,,5,10:50,13:15,QF750,73H,01:55
ADL,SYD,2009-01-30,,5,13:30,15:55,QF752,73H,01:55
ADL,SYD,,2009-01-03,6,13:45,16:10,QF752,73H,01:55
ADL,SYD,,2009-01-04,567,17:40,20:05,QF766,73H,01:55
ADL,SYD,,2009-01-09,1234567,14:55,17:20,QF756,73H,01:55
ADL,SYD,,2009-01-09,123457,13:30,15:55,QF752,73H,01:55
ADL,SYD,,2009-01-11,3457,12:15,14:40,QF736,73H,01:55
ADL,SYD,,2009-01-25,1234567,09:30,11:55,QF738,73H,01:55
ADL,SYD,,2009-01-25,7,07:00,09:25,QF732,73H,01:55
ADL,SYD,,2009-01-27,1234567,10:50,13:15,QF750,73H,01:55
ADL,SYD,,,123456,06:00,08:25,QF730,73H,01:55
ADL,SYD,,,123456,08:05,10:30,QF740,73H,01:55
ADL,SYD,,,123457,16:50,19:15,QF764,73H,01:55
ADL,SYD,,,123457,18:50,21:15,QF774,73H,01:55
ADL,SYD,,,5,20:00,22:25,QF778,73H,01:55
AEP,BRC,2009-01-11,2009-01-18,147,15:30,16:50,LA4350,320,02:20
AEP,BRC,2009-01-14,2009-01-22,12345,07:40,09:00,LA4342,320,02:20
AEP,BRC,2009-01-25,,7,15:30,16:50,LA4350,320,02:20
AEP,BRC,2009-01-26,,12345,07:40,09:00,LA4342,320,02:20
AEP,BRC,,2009-01-03,6,15:00,16:20,LA4352,320,02:20
AEP,BRC,,2009-01-04,7,16:10,17:30,LA4352,320,02:20
AEP,BRC,,2009-01-06,1257,15:30,16:50,LA4350,320,02:20
AEP,BRC,,2009-01-13,1245,07:40,09:00,LA4342,320,02:20
AEP,BRC,,,12345,11:55,13:15,LA4344,320,02:20
AEP,BRC,,,12345,17:35,18:55,LA4354,320,02:20
AEP,BRC,,,247,22:00,23:20,LA4356,320,02:20
AEP,BRC,,,5,22:30,23:50,LA4356,320,02:20
AEP,BRC,,,6,06:20,07:40,LA4342,320,02:20
AEP,BRC,,,6,12:00,13:20,LA4348,320,02:20
AEP,BRC,,,6,16:00,17:20,LA4350,320,02:20
AEP,BRC,,,7,12:00,13:20,LA4346,320,02:20
AEP,BRC,,,7,17:00,18:20,LA4354,320,02:20
AEP,COR,2009-01-03,2009-01-12,1345,19:55,21:15,LA4220,320,01:20
AEP,COR,2009-01-03,2009-01-16,2345,15:15,16:35,LA4212,320,01:20
AEP,COR,2009-01-03,2009-01-20,1245,07:10,08:30,LA4202,320,01:20
AEP,COR,2009-01-11,,67,06:40,08:00,LA4200,320,01:20
AEP,COR,2009-01-12,2009-01-12,1,14:00,15:20,LA4212,320,01:20
AEP,COR,2009-01-13,2009-01-20,1245,19:55,21:15,LA4220,320,01:20
AEP,COR,2009-01-14,2009-01-14,3,08:00,09:20,LA4202,320,01:20
AEP,COR,2009-01-14,2009-01-14,3,20:10,21:30,LA4222,320,01:20
AEP,COR,2009-01-19,,12345,15:15,16:35,LA4212,320,01:20
AEP,COR,2009-01-21,2009-01-27,123,07:10,08:30,LA4202,320,01:20
AEP,COR,2009-01-21,2009-01-28,1235,19:55,21:15,LA4220,320,01:20
AEP,COR,2009-01-22,2009-01-22,4,20:10,21:30,LA4222,320,01:20
AEP,COR,2009-01-22,2009-01-23,45,07:40,09:00,LA4202,320,01:20
AEP,COR,2009-01-28,,3,08:00,09:20,LA4202,320,01:20
AEP,COR,2009-01-29,,45,07:10,08:30,LA4202,320,01:20
AEP,COR,2009-01-29,,45,19:55,21:15,LA4220,320,01:20
AEP,COR,,2009-01-02,5,08:30,09:50,LA4202,320,01:20
AEP,COR,,2009-01-02,5,21:10,22:30,LA4220,320,01:20
AEP,COR,,2009-01-04,7,06:20,07:40,LA4200,320,01:20
AEP,COR,,2009-01-05,15,14:00,15:20,LA4212,320,01:20
AEP,COR,,2009-01-06,2,21:10,22:30,LA4222,320,01:20
AEP,COR,,2009-01-07,3,07:40,09:00,LA4202,320,01:20
AEP,COR,,2009-01-10,6,06:40,08:00,LA4200,320,01:20
AEP,COR,,,12345,18:40,20:00,LA4216,320,01:20
AEP,COR,,,6,19:00,20:20,LA4222,320,01:20
AEP,COR,,,7,19:00,20:20,LA4218,320,01:20
AEP,CRD,2009-01-14,2009-01-14,3,06:40,08:07,LA4426,320,02:27
AEP,CRD,2009-01-15,2009-01-21,12345,05:40,07:07,LA4426,320,02:27
AEP,CRD,2009-01-22,2009-01-22,4,06:40,08:07,LA4426,320,02:27
AEP,CRD,2009-01-23,,12345,05:40,07:07,LA4426,320,02:27
AEP,CRD,,2009-01-13,12345,05:40,07:07,LA4426,320,02:27
AEP,FTE,2009-01-07,2009-01-14,2345,14:00,16:11,LA4430,320,03:11
AEP,FTE,2009-01-11,2009-01-18,7,05:50,10:35,LA4438,320,05:45
AEP,FTE,2009-01-16,,12345,14:00,16:11,LA4430,320,03:11
AEP,FTE,2009-01-21,,13,06:50,09:01,LA4440,320,03:11
AEP,FTE,2009-01-27,,25,06:40,11:25,LA4438,320,05:45
AEP,FTE,,2009-01-19,14,06:50,09:01,LA4440,320,03:11
AEP,FTE,,2009-01-20,25,06:40,11:25,LA4438,320,05:45
AEP,FTE,,,6,05:50,08:01,LA4440,320,03:11
AEP,IGR,2009-01-03,,12345,08:30,10:14,LA4022,320,01:44
AEP,IGR,2009-01-22,2009-01-22,4,11:30,13:14,LA4980,320,01:44
AEP,IGR,2009-01-23,,12345,11:30,13:14,LA4024,320,01:44
AEP,IGR,,2009-01-02,5,08:00,09:44,LA4022,320,01:44
AEP,IGR,,2009-01-21,12345,11:30,13:14,LA4024,320,01:44
AEP,IGR,,,123457,16:30,18:14,LA4032,320,01:44
AEP,IGR,,,12345,13:30,15:14,LA4028,320,01:44
AEP,IGR,,,67,07:10,08:54,LA4020,320,01:44
AEP,IGR,,,67,08:10,09:54,LA4022,320,01:44
AEP,IGR,,,67,12:30,14:14,LA4026,320,01:44
AEP,IGR,,,6,17:00,18:44,LA4032,320,01:44
AEP,MDZ,2009-01-21,2009-01-23,345,13:00,13:49,LA4244,320,01:49
AEP,MDZ,2009-01-26,,12345,12:30,13:19,LA4244,320,01:49
AEP,MDZ,,2009-01-20,12345,12:30,13:19,LA4244,320,01:49
AEP,MDZ,,,12345,06:20,07:09,LA4240,320,01:49
AEP,MDZ,,,12345,19:20,20:09,LA4248,320,01:49
AEP,MDZ,,,67,07:40,08:29,LA4240,320,01:49
AEP,MDZ,,,6,13:20,14:09,LA4244,320,01:49
AEP,MDZ,,,6,18:30,19:19,LA4250,320,01:49
AEP,MDZ,,,7,18:00,18:49,LA4244,320,01:49
AEP,NQN,2009-01-11,2009-01-18,7,13:20,14:13,LA4272,320,01:53
AEP,NQN,2009-01-14,2009-01-14,3,07:10,08:03,LA4270,320,01:53
AEP,NQN,2009-01-15,2009-01-22,12345,08:00,08:53,LA4270,320,01:53
AEP,NQN,2009-01-23,2009-01-23,5,06:40,07:33,LA4270,320,01:53
AEP,NQN,2009-01-25,,7,13:50,14:43,LA4272,320,01:53
AEP,NQN,2009-01-26,,12345,08:00,08:53,LA4270,320,01:53
AEP,NQN,,2009-01-04,7,13:50,14:43,LA4272,320,01:53
AEP,NQN,,2009-01-13,12345,08:00,08:53,LA4270,320,01:53
AEP,NQN,,,12345,18:20,19:13,LA4276,320,01:53
AEP,NQN,,,6,18:00,18:53,LA4276,320,01:53
AEP,RGL,,,1247,22:55,01:06+1,LA4422,320,03:11
AEP,SLA,2009-01-10,2009-01-17,6,14:00,15:14,LA4112,320,02:14
AEP,SLA,2009-01-11,,7,10:30,11:44,LA4110,320,02:14
AEP,SLA,2009-01-11,,7,16:00,17:14,LA4114,320,02:14
AEP,SLA,2009-01-14,2009-01-22,12345,13:00,14:14,LA4114,320,02:14
AEP,SLA,2009-01-24,,6,15:30,16:44,LA4112,320,02:14
AEP,SLA,2009-01-26,,12345,13:00,14:14,LA4114,320,02:14
AEP,SLA,,2009-01-04,7,10:20,11:34,LA4110,320,02:14
AEP,SLA,,2009-01-13,1245,13:00,14:14,LA4114,320,02:14
AEP,SLA,,,12345,09:15,10:29,LA4110,320,02:14
AEP,SLA,,,12345,17:15,18:29,LA4116,320,02:14
AEP,SLA,,,67,17:30,18:44,LA4116,320,02:14
AEP,SLA,,,6,09:50,11:04,LA4110,320,02:14
AEP,UAQ,,,135,22:00,22:53,LA4284,320,01:53
AEP,USH,2009-01-11,2009-01-18,7,05:50,08:33,LA4438,320,03:43
AEP,USH,2009-01-21,,13,06:50,11:07,LA4440,320,05:17
AEP,USH,2009-01-27,,25,06:40,09:23,LA4438,320,03:43
AEP,USH,,2009-01-19,14,06:50,11:07,LA4440,320,05:17
AEP,USH,,2009-01-20,25,06:40,09:23,LA4438,320,03:43
AEP,USH,,,6,05:50,10:07,LA4440,320,05:17
AEX,DFW,,,1234567,07:10,08:25,AA3414,ER4,01:15
AEX,DFW,,,1234567,14:50,16:00,AA3420,ER4,01:10
AGJ,OKA,,,1234567,09:15,09:40,NU722,BNT,00:25
AGJ,OKA,,,1234567,10:45,11:10,NU724,BNT,00:25
AGJ,OKA,,,1234567,16:15,16:40,NU738,BNT,00:25
AGP,ACE,,2009-01-04,7,10:35,11:40,IB8088,CR9,02:05
AGP,ACE,,2009-01-06,1256,13:05,14:10,IB8088,CR9,02:05
AGP,CMN,,,24,19:40,20:05,IB8140,DH3,01:25
AGP,CMN,,,6,08:30,08:40,IB8140,CR2,01:10
AGP,CMN,,,7,19:25,19:50,IB8140,AT7,01:25
AGP,CPH,,,1234567,09:30,15:05,IB3304,320,05:35
AGP,IBZ,,2009-01-03,6,11:10,12:25,IB8800,CR2,01:15
AGP,IBZ,,2009-01-06,2,13:00,14:15,IB8800,CR2,01:15
AGP,IBZ,,2009-01-06,2,18:20,19:35,IB8032,CR2,01:15
AGP,LGW,,2009-01-17,1234567,16:50,18:35,BA2715,734,02:45
AGP,LGW,,,1234567,06:45,08:30,BA2711,734,02:45
AGP,LGW,,,1234567,15:00,16:45,BA2713,734,02:45
AGP,LHR,,,1234567,16:15,18:10,BA497,321,02:55
AGP,LPA,2009-01-11,,7,07:00,08:25,IB8164,CR9,02:25
AGP,LPA,,2009-01-04,7,15:55,17:20,IB8166,CR9,02:25
AGP,LPA,,2009-01-05,15,17:15,18:40,IB8166,CR2,02:25
AGP,LPA,,2009-01-06,12567,07:00,08:25,IB8164,CR9,02:25
AGP,LPA,,,6,15:20,16:45,IB8166,CR9,02:25
AGP,MAD,2009-01-03,2009-01-11,234567,19:50,20:55,IB231,321,01:05
AGP,MAD,2009-01-10,,1256,06:30,07:35,IB213,321,01:05
AGP,MAD,2009-01-11,,1234567,07:25,08:30,IB217,320,01:05
AGP,MAD,2009-01-12,,1234567,19:50,20:55,IB231,321,01:05
AGP,MAD,,2009-01-09,125,06:30,07:35,IB213,321,01:05
AGP,MAD,,2009-01-10,123456,07:25,08:30,IB217,320,01:05
AGP,MAD,,,1234567,09:30,10:35,IB3304,320,01:05
AGP,MAD,,,1234567,13:40,14:45,IB221,321,01:05
AGP,MAD,,,1234567,17:40,18:45,IB225,320,01:05
AGP,MAD,,,1,11:30,12:35,IB211,319,01:05
AGP,MAD,,,234567,11:20,12:25,IB211,320,01:05
AGP,MLN,,,1234567,07:20,08:05,IB8260,AT7,00:45
AGP,MLN,,,1234567,09:55,10:40,IB8262,AT7,00:45
AGP,MLN,,,123456,09:00,09:45,IB8268,DH3,00:45
AGP,MLN,,,123457,12:30,13:15,IB8266,AT7,00:45
AGP,MLN,,,123457,16:50,17:35,IB8274,DH3,00:45
AGP,MLN,,,12345,13:40,14:25,IB8264,DH3,00:45
AGP,MLN,,,12345,15:20,16:05,IB8270,AT7,00:45
AGP,MLN,,,67,13:30,14:15,IB8264,AT7,00:45
AGP,MLN,,,6,16:05,16:50,IB8270,AT7,00:45
AGP,MLN,,,7,15:05,15:50,IB8272,AT7,00:45
AGP,MLN,,,7,15:40,16:25,IB8270,DH3,00:45
AGP,OVD,2009-01-07,,24,13:30,15:05,IB8218,CR2,01:35
AGP,OVD,2009-01-10,,6,16:30,18:05,IB8218,CR2,01:35
AGP,OVD,,2009-01-05,15,13:00,14:35,IB8218,CR2,01:35
AGP,SDR,,,24,12:20,13:50,IB8170,CR2,01:30
AGP,TFN,,2009-01-05,156,18:25,19:55,IB8610,CR9,02:30
AGP,TFN,,2009-01-06,125,07:00,08:30,IB8608,CR2,02:30
AGP,TFN,,2009-01-06,2,17:15,18:45,IB8610,CR2,02:30
AGP,TFN,,,6,09:15,10:45,IB8608,CR9,02:30
AGP,TFN,,,7,17:05,18:35,IB8610,CR2,02:30
AGP,TNG,,,5,19:40,19:20,IB8280,DH3,00:40
AGP,TNG,,,7,11:10,10:50,IB8280,DH3,00:40
AGP,VLC,2009-01-07,,12345,07:10,08:30,IB8455,DH3,01:20
AGP,VLC,2009-01-10,,6,21:10,22:15,IB8459,CR2,01:05
AGP,VLC,,2009-01-03,6,16:55,18:00,IB8459,CR2,01:05
AGP,VLC,,,123457,18:50,20:10,IB8459,AT7,01:20
AGP,VLC,,,12345,16:55,18:15,IB8457,DH3,01:20
AGP,VLC,,,7,13:35,14:40,IB8457,CR9,01:05
AGP,VLL,,,6,12:30,13:50,IB8686,CR2,01:20
AGU,DFW,,,1234567,07:15,09:30,AA3594,ER4,02:15
AKJ,HND,2009-01-06,,1234567,13:15,15:00,JL1104,AB6,01:45
AKJ,HND,,2009-01-05,1567,13:05,14:50,JL1104,AB6,01:45
AKJ,HND,,,1234567,09:55,11:40,JL1100,AB6,01:45
AKJ,HND,,,1234567,17:00,18:45,JL1112,AB6,01:45
AKJ,HND,,,1234567,20:15,22:00,JL1116,AB6,01:45
AKJ,ITM,,2009-01-05,1567,15:45,17:55,JL2114,M81,02:10
AKJ,KIX,,,1234567,14:25,16:50,JL2610,M81,02:25
AKL,BNE,,,1234567,07:25,08:05,QF116,734,03:40
AKL,BNE,,,1234567,14:30,15:10,QF126,734,03:40
AKL,CHC,2009-01-10,,1234567,09:00,10:20,QF2759,733,01:20
AKL,CHC,2009-01-10,,1234567,14:00,15:20,QF2763,733,01:20
AKL,CHC,2009-01-24,,6,18:30,19:50,QF2771,733,01:20
AKL,CHC,2009-01-25,,7,15:00,16:20,QF2769,733,01:20
AKL,CHC,2009-01-25,,7,19:00,20:20,QF2771,733,01:20
AKL,CHC,2009-01-26,,12345,15:30,16:50,QF2769,733,01:20
AKL,CHC,2009-01-26,,12345,19:30,20:50,QF2771,733,01:20
AKL,CHC,,2009-01-03,6,09:30,10:50,QF2759,734,01:20
AKL,CHC,,2009-01-03,6,10:30,11:50,QF2761,733,01:20
AKL,CHC,,2009-01-03,6,14:30,15:50,QF2763,733,01:20
AKL,CHC,,2009-01-03,6,21:30,22:50,QF2765,733,01:20
AKL,CHC,,2009-01-04,7,21:00,22:20,QF2765,733,01:20
AKL,CHC,,2009-01-09,123457,09:00,10:20,QF2759,733,01:20
AKL,CHC,,2009-01-09,123457,14:00,15:20,QF2763,733,01:20
AKL,CHC,,2009-01-23,1234567,19:30,20:50,QF2771,733,01:20
AKL,CHC,,2009-01-24,1234567,15:30,16:50,QF2769,733,01:20
AKL,CHC,,,12345,07:30,08:50,QF2753,734,01:20
AKL,HKG,,2009-01-29,234567,14:40,20:45,CX108,744,11:05
AKL,HKG,,,1234567,08:55,15:20,CX118,343,11:25
AKL,LAX,2009-01-18,,1234567,19:40,10:35,QF25,744,11:55
AKL,LAX,,2009-01-15,247,19:30,10:50,QF25,332,12:20
AKL,LAX,,2009-01-17,1356,19:40,10:35,QF25,744,11:55
AKL,MEL,2009-01-20,,1234567,07:50,09:40,QF26,744,03:50
AKL,MEL,,2009-01-17,246,07:45,09:40,QF26,332,03:55
AKL,MEL,,2009-01-19,1357,07:50,09:40,QF26,744,03:50
AKL,MEL,,,1234567,16:15,18:20,QF134,734,04:05
AKL,SCL,,,123467,17:25,12:55,LA800,343,11:30
AKL,SYD,,,1234567,06:30,07:55,QF50,763,03:25
AKL,SYD,,,1234567,09:00,10:25,QF142,763,03:25
AKL,SYD,,,1234567,13:50,15:10,QF114,763,03:20
AKL,SYD,,,1234567,18:30,19:55,QF44,763,03:25
AKL,SYD,,,123467,05:45,07:20,LA801,343,03:35
AKL,WLG,2009-01-03,,12345,08:30,09:30,QF2707,733,01:00
AKL,WLG,2009-01-04,,67,10:30,11:30,QF2711,733,01:00
AKL,WLG,2009-01-24,,6,15:30,16:30,QF2721,733,01:00
AKL,WLG,2009-01-25,,7,18:00,19:00,QF2721,733,01:00
AKL,WLG,,2009-01-02,5,10:30,11:30,QF2707,733,01:00
AKL,WLG,,2009-01-18,67,17:30,18:30,QF2721,733,01:00
AKL,WLG,,,12345,07:00,08:00,QF2703,733,01:00
AKL,WLG,,,12345,16:30,17:30,QF2719,733,01:00
AKL,WLG,,,12345,18:00,19:00,QF2723,733,01:00
AKL,WLG,,,12345,19:30,20:30,QF2727,733,01:00
AKL,WLG,,,67,07:30,08:30,QF2705,733,01:00
